,zone,mean,std,min,max,var,time,spectral_index
38,1643,-0.3625479539235433,0.04273714107936814,-0.4229576289653778,-0.3306970000267029,0.0018264632276378163,2021-01-15 05:14:43,NDWIO
39,1644,-0.3677637179692586,0.006132653068617841,-0.3757009506225586,-0.3607655465602875,3.7609433660027815e-05,2021-01-15 05:14:43,NDWIO
40,1645,-0.4174652099609375,0.005699499852789211,-0.4231656789779663,-0.4117647111415863,3.248429857194424e-05,2021-01-15 05:14:43,NDWIO
41,1646,-0.37469275792439777,0.00791702136936201,-0.3851821720600128,-0.36605656147003174,6.26792273629347e-05,2021-01-15 05:14:43,NDWIO
42,1647,-0.35291043917338055,0.015587276643236144,-0.36422616243362427,-0.3308687210083008,0.000242963193152775,2021-01-15 05:14:43,NDWIO
43,1648,-0.25456273555755615,0.029694814878125607,-0.28405794501304626,-0.2202051728963852,0.0008817820306461499,2021-01-15 05:14:43,NDWIO
44,1649,-0.4113181233406067,0.008039050846338134,-0.4203494191169739,-0.3987206816673279,6.462633851000987e-05,2021-01-15 05:14:43,NDWIO
45,1660,-0.06405489643414815,0.00579951849933723,-0.06940873712301254,-0.055997174233198166,3.363441482415475e-05,2021-01-15 05:14:43,NDWIO
46,1661,-0.06479500730832417,0.01145327887603423,-0.08020884543657303,-0.05277799814939499,0.00013117759701221192,2021-01-15 05:14:43,NDWIO
47,1662,-0.10256822903951009,0.025376889351104756,-0.12644554674625397,-0.06742642819881439,0.0006439865131382139,2021-01-15 05:14:43,NDWIO
48,1694,-0.23217372099558511,0.014989849334301093,-0.2532680034637451,-0.21980370581150055,0.00022469558306504692,2021-01-15 05:14:43,NDWIO
49,1695,0.14144168297449747,0.003964527277433854,0.1379779428243637,0.14699164032936096,1.571747653351709e-05,2021-01-15 05:14:43,NDWIO
50,1698,0.05970573425292969,0.025305623590367157,0.027924496680498123,0.08984508365392685,0.0006403745852973467,2021-01-15 05:14:43,NDWIO
51,1699,0.14128559827804565,0.007972592714887018,0.13331292569637299,0.14925825595855713,6.356223459746957e-05,2021-01-15 05:14:43,NDWIO
52,1700,0.1275216539700826,0.0028085606847488747,0.12359905242919922,0.1300206482410431,7.888013119917067e-06,2021-01-15 05:14:43,NDWIO
53,1701,0.07774201035499573,0.030693475559432828,0.03437850624322891,0.10110828280448914,0.0009420894419175004,2021-01-15 05:14:43,NDWIO
54,1702,0.04913676778475443,0.021493797835885925,0.02144112065434456,0.07383302599191666,0.00046198334540993444,2021-01-15 05:14:43,NDWIO
55,1703,0.030753519386053085,0.0059343512207742566,0.025331705808639526,0.03996735066175461,3.521652441150491e-05,2021-01-15 05:14:43,NDWIO
56,1705,0.09732663631439209,0.02445544886244668,0.06484314054250717,0.12385039031505585,0.0005980689790637447,2021-01-15 05:14:43,NDWIO
0,0,-0.2721423431255601,0.16445255864335365,-0.7688581347465515,0.5443322062492371,0.02704464404434567,2021-01-20 05:14:44,NDWIO
1,676,0.024047277867794037,0.006286216890721567,0.017170878127217293,0.032365135848522186,3.951652279719312e-05,2021-01-20 05:14:44,NDWIO
2,685,-0.2168492078781128,0.05056110272594825,-0.2599388360977173,-0.13174059987068176,0.002556425108863891,2021-01-20 05:14:44,NDWIO
3,686,-0.25607715050379437,0.004730207533052079,-0.26076740026474,-0.2496025115251541,2.2374863305742638e-05,2021-01-20 05:14:44,NDWIO
4,687,-0.27643529574076336,0.02242652051318836,-0.2995067238807678,-0.2460526078939438,0.0005029488223284584,2021-01-20 05:14:44,NDWIO
5,688,-0.20230027039845785,0.06518976859936756,-0.29411762952804565,-0.149198517203331,0.0042497059300390895,2021-01-20 05:14:44,NDWIO
6,689,-0.2611048221588135,0.0004933086665668499,-0.2618083953857422,-0.2606951892375946,2.4335344050996355e-07,2021-01-20 05:14:44,NDWIO
7,690,-0.22958030303319296,0.04835448657981845,-0.2926332950592041,-0.17513050138950348,0.0023381563723978427,2021-01-20 05:14:44,NDWIO
8,691,-0.1702965646982193,0.05015236279968182,-0.2191503793001175,-0.0947638750076294,0.002515259494390909,2021-01-20 05:14:44,NDWIO
9,692,-0.2858102023601532,0.0261028079545918,-0.32057416439056396,-0.24722889065742493,0.0006813565831143009,2021-01-20 05:14:44,NDWIO
10,693,-0.25675557057062787,0.06768737042728819,-0.34857138991355896,-0.18740056455135345,0.004581580115360927,2021-01-20 05:14:44,NDWIO
11,694,-0.19278262555599213,0.02605354150185444,-0.2317262589931488,-0.1588161587715149,0.0006787870247888517,2021-01-20 05:14:44,NDWIO
12,695,-0.058788021405537925,0.03343656896299073,-0.10435568541288376,-0.02506355568766594,0.0011180041440168348,2021-01-20 05:14:44,NDWIO
13,696,-0.16292190551757812,0.007277985524488348,-0.17180243134498596,-0.15397518873214722,5.296907329466194e-05,2021-01-20 05:14:44,NDWIO
14,697,-0.22399252653121948,0.04825695254352129,-0.2853749692440033,-0.1674702763557434,0.0023287334687876657,2021-01-20 05:14:44,NDWIO
15,698,-0.13364999492963156,0.06026647133702786,-0.1953679472208023,-0.05188679322600365,0.0036320475674168004,2021-01-20 05:14:44,NDWIO
16,992,-0.29225799441337585,0.010863671622608895,-0.3031218647956848,-0.2813941240310669,0.00011801936112387779,2021-01-20 05:14:44,NDWIO
17,1001,-0.12701652944087982,0.04871215156815783,-0.18318630754947662,-0.07173658907413483,0.0023728737103991815,2021-01-20 05:14:44,NDWIO
18,1002,-0.19439440965652466,0.018266190626067505,-0.21266072988510132,-0.1761280745267868,0.00033365371998783644,2021-01-20 05:14:44,NDWIO
19,1511,-0.09948718547821045,0.0010242586403165096,-0.1005110815167427,-0.09846329689025879,1.049105762263025e-06,2021-01-20 05:14:44,NDWIO
20,1512,-0.3870851397514343,0.009079036390144495,-0.3961634635925293,-0.37800684571266174,8.242890177356799e-05,2021-01-20 05:14:44,NDWIO
21,1513,-0.3507779836654663,0.014882730090305853,-0.3684210181236267,-0.3303571045398712,0.0002214956549408953,2021-01-20 05:14:44,NDWIO
22,1514,-0.2870887815952301,0.029766775457525506,-0.32685768604278564,-0.25460556149482727,0.0008860609211387427,2021-01-20 05:14:44,NDWIO
23,1515,-0.252573827902476,0.03411439700409386,-0.29296374320983887,-0.2095276415348053,0.0011637920829529285,2021-01-20 05:14:44,NDWIO
24,1516,-0.1927192211151123,0.009123428086128173,-0.2056216448545456,-0.18626801669597626,8.32369400427524e-05,2021-01-20 05:14:44,NDWIO
25,1517,-0.3140501578648885,0.021816030483972883,-0.34068357944488525,-0.2872467339038849,0.0004759391860776341,2021-01-20 05:14:44,NDWIO
26,1518,-0.35542720556259155,0.008141255187857504,-0.36356762051582336,-0.34728682041168213,6.628003603381671e-05,2021-01-20 05:14:44,NDWIO
27,1551,-0.15566423535346985,0.12912747725188978,-0.3025493025779724,-0.016511140391230583,0.016673905381437315,2021-01-20 05:14:44,NDWIO
28,1552,-0.3214224874973297,0.01625537562464578,-0.34312283992767334,-0.2993752956390381,0.0002642372366983281,2021-01-20 05:14:44,NDWIO
29,1553,-0.14931772649288177,0.003823940979761992,-0.15314176678657532,-0.14549368619918823,1.4622524616703103e-05,2021-01-20 05:14:44,NDWIO
30,1554,-0.13334880272547403,0.0013693870328594804,-0.13487817347049713,-0.13155533373355865,1.875220845763692e-06,2021-01-20 05:14:44,NDWIO
31,1555,-0.17393040657043457,0.017958510469244956,-0.1931125819683075,-0.14992426335811615,0.0003225080982739807,2021-01-20 05:14:44,NDWIO
32,1556,-0.2254071036974589,0.022063518531195876,-0.2549842596054077,-0.20201079547405243,0.0004867988499764238,2021-01-20 05:14:44,NDWIO
33,1557,-0.20651336510976157,0.029424332100457983,-0.24807310104370117,-0.18392309546470642,0.0008657913195580421,2021-01-20 05:14:44,NDWIO
34,1609,-0.21373887856801352,0.006546778503937541,-0.2194211184978485,-0.2045670747756958,4.286030877961866e-05,2021-01-20 05:14:44,NDWIO
35,1610,-0.24948173761367798,0.008112526544789046,-0.2601517140865326,-0.2404947131872177,6.581308693990688e-05,2021-01-20 05:14:44,NDWIO
36,1611,-0.30900225043296814,0.07209791603297143,-0.3901464641094208,-0.20779220759868622,0.005198109496297398,2021-01-20 05:14:44,NDWIO
37,1642,-0.27990158398946124,0.018019185644428504,-0.3048933744430542,-0.2630922794342041,0.0003246910512883783,2021-01-20 05:14:44,NDWIO
38,1643,-0.29520074526468915,0.012888327424229856,-0.31070804595947266,-0.27915194630622864,0.0001661089837941554,2021-01-20 05:14:44,NDWIO
39,1644,-0.2985575795173645,0.014733370001606415,-0.31335151195526123,-0.2784538269042969,0.00021707219160423583,2021-01-20 05:14:44,NDWIO
40,1645,-0.3423488736152649,0.01797503688473232,-0.36032387614250183,-0.32437387108802795,0.0003231019510074873,2021-01-20 05:14:44,NDWIO
41,1646,-0.2926899989446004,0.016524065784442366,-0.3150952458381653,-0.2757352888584137,0.00027304475004857887,2021-01-20 05:14:44,NDWIO
42,1647,-0.27903085947036743,0.022986178040995116,-0.3114340007305145,-0.2605763077735901,0.0005283643809323261,2021-01-20 05:14:44,NDWIO
43,1648,-0.34078800678253174,0.006602217552826677,-0.3517148792743683,-0.3342541456222534,4.358927661485268e-05,2021-01-20 05:14:44,NDWIO
44,1649,-0.28430572152137756,0.008282585765511935,-0.29135802388191223,-0.2711111307144165,6.860122696306092e-05,2021-01-20 05:14:44,NDWIO
45,1660,0.13268484671910605,0.030322212535398543,0.10481970012187958,0.17484517395496368,0.0009194365730418805,2021-01-20 05:14:44,NDWIO
46,1661,-0.11835224429766338,0.058907193649411195,-0.1860233098268509,-0.04243873804807663,0.003470057463649231,2021-01-20 05:14:44,NDWIO
47,1662,-0.09463900327682495,0.001404712672946617,-0.09619898349046707,-0.09279320389032364,1.9732176935368293e-06,2021-01-20 05:14:44,NDWIO
48,1694,-0.19303248325983682,0.013922478314158935,-0.21137112379074097,-0.17765679955482483,0.0001938354024082258,2021-01-20 05:14:44,NDWIO
49,1695,0.1346749464670817,0.006350944673826258,0.12743337452411652,0.14289714395999908,4.0334498250002106e-05,2021-01-20 05:14:44,NDWIO
50,1698,0.04294958213965098,0.0042633847243049045,0.039528753608465195,0.04895981401205063,1.817644930743641e-05,2021-01-20 05:14:44,NDWIO
51,1699,0.12942734360694885,0.009060955599668758,0.12036626040935516,0.13848841190338135,8.210091637916861e-05,2021-01-20 05:14:44,NDWIO
52,1700,0.15881729125976562,0.004689290218927683,0.15253271162509918,0.16379310190677643,2.1989442757330835e-05,2021-01-20 05:14:44,NDWIO
53,1701,0.11824403206507365,0.017535947379674257,0.09390860795974731,0.13454759120941162,0.0003075094505027044,2021-01-20 05:14:44,NDWIO
54,1702,0.14499592781066895,0.01191570363679841,0.13489790260791779,0.16172818839550018,0.00014198399316001087,2021-01-20 05:14:44,NDWIO
55,1703,0.08852817863225937,0.014326380512817807,0.07037170976400375,0.1104455515742302,0.0002052451785980458,2021-01-20 05:14:44,NDWIO
56,1705,0.04760003089904785,0.047012857201722116,-0.00861328188329935,0.10645341128110886,0.002210208742269515,2021-01-20 05:14:44,NDWIO
0,0,-0.29075574789583086,0.19350889960057957,-0.99692302942276,0.9976470470428467,0.037445694224627186,2021-01-25 05:14:43,NDWIO
1,676,0.1067206859588623,0.01477363104392403,0.09443727880716324,0.12749889492988586,0.00021826017422199584,2021-01-25 05:14:43,NDWIO
2,685,-0.00010272860527038574,0.20612871880517258,-0.2600000202655792,0.2988048195838928,0.04248904871626191,2021-01-25 05:14:43,NDWIO
3,686,-0.31152458985646564,0.008024348377713823,-0.3228120505809784,-0.30486008524894714,6.439016688691845e-05,2021-01-25 05:14:43,NDWIO
4,687,-0.17335883776346842,0.08466321217558204,-0.2674543559551239,-0.06219153106212616,0.007167859495887621,2021-01-25 05:14:43,NDWIO
5,688,-0.03695861995220184,0.22330286195157356,-0.34987592697143555,0.15635542571544647,0.04986416815576352,2021-01-25 05:14:43,NDWIO
6,689,-0.23006012042363486,0.050492408584330815,-0.27512356638908386,-0.15955765545368195,0.002549483324647004,2021-01-25 05:14:43,NDWIO
7,690,-0.001579796274503072,0.12631308362641147,-0.17387886345386505,0.12540189921855927,0.01595499509521282,2021-01-25 05:14:43,NDWIO
8,691,-0.029101237654685974,0.13512150223094194,-0.14259259402751923,0.20123359560966492,0.01825782036514645,2021-01-25 05:14:43,NDWIO
9,692,-0.11791248619556427,0.013968015388840623,-0.1339915245771408,-0.09838473051786423,0.00019510545390288847,2021-01-25 05:14:43,NDWIO
10,693,-0.21338268121083578,0.018754341522688414,-0.2380952537059784,-0.19268634915351868,0.00035172532594963485,2021-01-25 05:14:43,NDWIO
11,694,0.115168496966362,0.1664092552154112,-0.16899226605892181,0.24747011065483093,0.027692040221347858,2021-01-25 05:14:43,NDWIO
12,695,-0.029692528148492176,0.014041125906144527,-0.04457225650548935,-0.01086516585201025,0.000197153216712203,2021-01-25 05:14:43,NDWIO
13,696,-0.03398846089839935,0.045770980479783674,-0.09431992471218109,0.016488835215568542,0.0020949826540807384,2021-01-25 05:14:43,NDWIO
14,697,-0.20044143994649252,0.1532935124786722,-0.3125971853733063,0.016304319724440575,0.023498900968048828,2021-01-25 05:14:43,NDWIO
15,698,0.10905486345291138,0.08156554137144077,-0.00423370860517025,0.1845056116580963,0.006652937539216215,2021-01-25 05:14:43,NDWIO
16,992,-0.1409490406513214,0.07660123817340138,-0.21755027770996094,-0.06434781104326248,0.005867749689698165,2021-01-25 05:14:43,NDWIO
17,1001,0.004778970032930374,0.26570863895104085,-0.2682119309902191,0.3481716811656952,0.07060108081321458,2021-01-25 05:14:43,NDWIO
18,1002,-0.12095488607883453,0.21835748849915812,-0.3393123745918274,0.09740259498357773,0.047679992783659975,2021-01-25 05:14:43,NDWIO
19,1511,0.09584451466798782,0.00635498823121929,0.08948948234319687,0.10219954699277878,4.038587541893568e-05,2021-01-25 05:14:43,NDWIO
20,1512,-0.38624149560928345,0.001080654951685813,-0.38732394576072693,-0.3851590156555176,1.1678151246030666e-06,2021-01-25 05:14:43,NDWIO
21,1513,-0.1428888738155365,0.1430946489498052,-0.28880155086517334,0.03012915328145027,0.02047607855806799,2021-01-25 05:14:43,NDWIO
22,1514,-0.0848875641822815,0.19376976443134444,-0.27272725105285645,0.2146204262971878,0.03754672160777872,2021-01-25 05:14:43,NDWIO
23,1515,-0.3040016492207845,0.0225786961990762,-0.3347548246383667,-0.2811838984489441,0.0005097975220501779,2021-01-25 05:14:43,NDWIO
24,1516,0.07348115245501201,0.002902767791135143,0.07142861187458038,0.07758623361587524,8.426060849251599e-06,2021-01-25 05:14:43,NDWIO
25,1517,-0.392993966738383,0.009035376067033281,-0.4056074321269989,-0.38491290807724,8.163802067271779e-05,2021-01-25 05:14:43,NDWIO
26,1518,-0.35593220591545105,1.0549811654766279e-05,-0.35593220591545105,-0.35593220591545105,1.1129852595104239e-10,2021-01-25 05:14:43,NDWIO
27,1551,0.10542502254247665,0.263999914838482,-0.1817058026790619,0.3817547857761383,0.06969595503472575,2021-01-25 05:14:43,NDWIO
28,1552,-0.1142621710896492,0.059681089978867945,-0.2037617564201355,-0.05754614621400833,0.0035618325010657315,2021-01-25 05:14:43,NDWIO
29,1553,0.1839067041873932,0.0054393323972667705,0.17846731841564178,0.1893460899591446,2.958633692795587e-05,2021-01-25 05:14:43,NDWIO
30,1554,0.20067373911539713,0.004509608970447458,0.1955193430185318,0.20650190114974976,2.033657306634018e-05,2021-01-25 05:14:43,NDWIO
31,1555,0.19115336736043295,0.007388321921280653,0.18079368770122528,0.19750858843326569,5.458730081247624e-05,2021-01-25 05:14:43,NDWIO
32,1556,0.10003938277562459,0.015350595843696791,0.08790071308612823,0.1216956079006195,0.00023564079275652122,2021-01-25 05:14:43,NDWIO
33,1557,-0.04463032881418864,0.05011260055295951,-0.10747183859348297,0.015165022574365139,0.0025112727341804783,2021-01-25 05:14:43,NDWIO
34,1609,0.10805347561836243,0.0004544851457485581,0.1077323853969574,0.10869564861059189,2.0655674770608812e-07,2021-01-25 05:14:43,NDWIO
35,1610,0.029800149301687878,0.03259570585093029,0.0002121826692018658,0.07520677894353867,0.0010624800399203708,2021-01-25 05:14:43,NDWIO
36,1611,-0.0012177303433418274,0.1349046300673872,-0.17673631012439728,0.1508994698524475,0.01819925921361859,2021-01-25 05:14:43,NDWIO
37,1642,-0.2140101194381714,0.0032514443180262464,-0.21739132702350616,-0.20962199568748474,1.0571890153225164e-05,2021-01-25 05:14:43,NDWIO
38,1643,-0.27125100294748944,0.08777882222615621,-0.3952254354953766,-0.20374703407287598,0.007705121631411137,2021-01-25 05:14:43,NDWIO
39,1644,-0.32035207748413086,0.004389546511117126,-0.3234567642211914,-0.3141426742076874,1.9268118573260534e-05,2021-01-25 05:14:43,NDWIO
40,1645,-0.3427997827529907,0.027134752336185314,-0.369934618473053,-0.3156649172306061,0.0007362947843461143,2021-01-25 05:14:43,NDWIO
41,1646,-0.4430246750513713,0.01522572962133159,-0.4553314447402954,-0.4215686321258545,0.00023182284250189422,2021-01-25 05:14:43,NDWIO
42,1647,-0.3181463082631429,0.06576148583398612,-0.3674775958061218,-0.225204199552536,0.004324573019093558,2021-01-25 05:14:43,NDWIO
43,1648,-0.3002004027366638,0.011166107732293953,-0.3176761567592621,-0.28774192929267883,0.00012468196188919478,2021-01-25 05:14:43,NDWIO
44,1649,-0.3436255156993866,0.012706654724626844,-0.36235594749450684,-0.3306451439857483,0.0001614590742908817,2021-01-25 05:14:43,NDWIO
45,1660,0.23264594872792563,0.02447845718383562,0.20378480851650238,0.26363182067871094,0.0005991948661008736,2021-01-25 05:14:43,NDWIO
46,1661,0.26550614833831787,0.012022718674007555,0.2505609691143036,0.2800000309944153,0.00014454576431432997,2021-01-25 05:14:43,NDWIO
47,1662,0.17510871092478433,0.009844272718027612,0.16208705306053162,0.18588532507419586,9.690970534690276e-05,2021-01-25 05:14:43,NDWIO
48,1694,-0.13783854246139526,0.010904918862299355,-0.14814072847366333,-0.12274892628192902,0.00011891725539333227,2021-01-25 05:14:43,NDWIO
49,1695,-0.23422090212504068,0.07887838517707803,-0.3457711338996887,-0.17812500894069672,0.006221799648143483,2021-01-25 05:14:43,NDWIO
50,1698,0.001241940228889386,0.006982165374123389,-0.008377743884921074,0.00798108521848917,4.8750633311607596e-05,2021-01-25 05:14:43,NDWIO
51,1699,0.15929388999938965,0.011377020906594964,0.1479169726371765,0.17067082226276398,0.0001294366047090989,2021-01-25 05:14:43,NDWIO
52,1700,0.17483019828796387,0.020253959715357015,0.1575208455324173,0.2032490074634552,0.00041022288415130487,2021-01-25 05:14:43,NDWIO
53,1701,0.20686004559199014,0.018161421440448796,0.1837640404701233,0.228138729929924,0.0003298372287375932,2021-01-25 05:14:43,NDWIO
54,1702,0.20546933015187582,0.0016427151403046818,0.20315271615982056,0.20677433907985687,2.6985130321862303e-06,2021-01-25 05:14:43,NDWIO
55,1703,0.20198248326778412,0.006154942117726547,0.19210265576839447,0.20784157514572144,3.788331247256416e-05,2021-01-25 05:14:43,NDWIO
56,1705,0.17913315693537393,0.02149602638771258,0.15583953261375427,0.20769669115543365,0.00046207915046123554,2021-01-25 05:14:43,NDWIO
0,0,-0.2570012374687129,0.162406198138752,-0.7299062013626099,0.4160906970500946,0.02637577319388358,2021-01-30 05:14:44,NDWIO
1,676,0.04893706738948822,0.008802896783319933,0.040182944387197495,0.06097966432571411,7.74909917777844e-05,2021-01-30 05:14:44,NDWIO
2,685,0.016455277800559998,0.004250126529101433,0.012103834189474583,0.023274561390280724,1.8063575513371788e-05,2021-01-30 05:14:44,NDWIO
3,686,0.016603597750266392,0.02047951431465884,-0.010070274583995342,0.03971264883875847,0.00041941050656431637,2021-01-30 05:14:44,NDWIO
4,687,0.011954897393782934,0.004781602662544657,0.007126207463443279,0.018469050526618958,2.286372402245416e-05,2021-01-30 05:14:44,NDWIO
5,688,-0.0009724056969086329,0.01492465423042881,-0.02067050151526928,0.015442213043570518,0.0002227453038978566,2021-01-30 05:14:44,NDWIO
6,689,-0.016852339108784992,0.004707991185884941,-0.021654093638062477,-0.010457075200974941,2.216518100637029e-05,2021-01-30 05:14:44,NDWIO
7,690,-0.2584152817726135,0.05545292397128823,-0.3290022909641266,-0.1935303807258606,0.0030750267769654727,2021-01-30 05:14:44,NDWIO
8,691,-0.16319076716899872,0.08074839465995565,-0.24511279165744781,-0.03081735223531723,0.0065203032401599526,2021-01-30 05:14:44,NDWIO
9,692,-0.2783031761646271,0.008297295241807305,-0.28743961453437805,-0.26479750871658325,6.884510832971813e-05,2021-01-30 05:14:44,NDWIO
10,693,-0.2713339726130168,0.024057096928059466,-0.30526313185691833,-0.25219425559043884,0.0005787439126060482,2021-01-30 05:14:44,NDWIO
11,694,-0.16068105399608612,0.059805973743104285,-0.2534664273262024,-0.09056956321001053,0.0035767544953608787,2021-01-30 05:14:44,NDWIO
12,695,-0.03750683615605036,0.005774935135108299,-0.04222516715526581,-0.02937464602291584,3.334987581470831e-05,2021-01-30 05:14:44,NDWIO
13,696,-0.1550260086854299,0.06578241257430341,-0.2480446994304657,-0.10724107176065445,0.0043273258040958705,2021-01-30 05:14:44,NDWIO
14,697,-0.1799947222073873,0.003903028553465805,-0.1840606927871704,-0.17472854256629944,1.5233631889169374e-05,2021-01-30 05:14:44,NDWIO
15,698,-0.09425677855809529,0.04080792742008213,-0.1447049081325531,-0.044759850949048996,0.0016652869403226908,2021-01-30 05:14:44,NDWIO
16,992,-0.2914276123046875,0.011350970005999899,-0.30277910828590393,-0.2800760865211487,0.00012884452007710934,2021-01-30 05:14:44,NDWIO
17,1001,-0.24323226511478424,0.08957738483326333,-0.3315068483352661,-0.10204082727432251,0.008024107873566555,2021-01-30 05:14:44,NDWIO
18,1002,-0.32048916816711426,0.022576624751888194,-0.34306567907333374,-0.29791268706321716,0.0005097039851875707,2021-01-30 05:14:44,NDWIO
19,1511,0.1374976933002472,0.020623510929353415,0.11687415093183517,0.1581212282180786,0.0004253292030531597,2021-01-30 05:14:44,NDWIO
20,1512,-0.3710824251174927,0.0072342021800889545,-0.37831687927246094,-0.363847941160202,5.233368118240378e-05,2021-01-30 05:14:44,NDWIO
21,1513,-0.37642425298690796,0.021076092534913715,-0.39888086915016174,-0.355102002620697,0.00044420167654024567,2021-01-30 05:14:44,NDWIO
