,zone,mean,std,min,max,var,time,spectral_index
18,18,-0.2249765115625718,0.0494332180450438,-0.332908570766449,-0.15229511260986328,0.002443643046288844,2021-10-07 04:57:01.024,NDWI
19,19,-0.2452197941866788,0.047223901075733286,-0.38167262077331543,-0.17636482417583466,0.0022300968328106434,2021-10-07 04:57:01.024,NDWI
20,20,-0.32253921508789063,0.07738016762355421,-0.5220354795455933,-0.16502735018730164,0.0059876903414493475,2021-10-07 04:57:01.024,NDWI
21,21,-0.3850160486557904,0.05592620234522719,-0.4865525960922241,-0.20298878848552704,0.0031277401087592954,2021-10-07 04:57:01.024,NDWI
22,22,-0.307478666305542,0.03420102811413049,-0.3778720498085022,-0.2582159638404846,0.0011697103240635442,2021-10-07 04:57:01.024,NDWI
0,0,0.04414354621300319,0.3354664982486607,-0.9985805153846741,0.9962685704231262,0.11253777144721867,2021-11-26 05:01:31.024,NDWI
1,1,-0.32387610215407153,0.07270608153790688,-0.5132228136062622,-0.22292104363441467,0.005286174292596763,2021-11-26 05:01:31.024,NDWI
2,2,-0.23079057173295456,0.038235945521255144,-0.3503184914588928,-0.16802752017974854,0.001461987529904391,2021-11-26 05:01:31.024,NDWI
3,3,-0.2659873508271717,0.06789250685034891,-0.44955217838287354,-0.1930069625377655,0.0046093924864246735,2021-11-26 05:01:31.024,NDWI
4,4,-0.23520836463341346,0.068093809891954,-0.4361568093299866,-0.16389241814613342,0.004636766945601573,2021-11-26 05:01:31.024,NDWI
5,5,-0.2267515135974419,0.034386832939160714,-0.33027520775794983,-0.17361785471439362,0.0011824542795857483,2021-11-26 05:01:31.024,NDWI
6,6,-0.24320428371429442,0.062354490000389125,-0.44383859634399414,-0.1580345332622528,0.0038880824232086276,2021-11-26 05:01:31.024,NDWI
7,7,-0.2757557687305269,0.12250564254896536,-0.5784085988998413,-0.1062091514468193,0.015007632456334873,2021-11-26 05:01:31.024,NDWI
8,8,-0.11354641914367676,0.1567103640337961,-0.47311827540397644,0.07290016114711761,0.024558138195604897,2021-11-26 05:01:31.024,NDWI
9,9,-0.1908596063915052,0.05447554824539943,-0.3041210472583771,-0.08189951628446579,0.0029675853566368407,2021-11-26 05:01:31.024,NDWI
10,10,-0.3171964645385742,0.039493936500646365,-0.39036664366722107,-0.22406639158725739,0.0015597710203170874,2021-11-26 05:01:31.024,NDWI
11,11,-0.09689063344682966,0.09385551537893459,-0.2999536693096161,0.023035217076539993,0.008808857767045427,2021-11-26 05:01:31.024,NDWI
12,12,-0.2057966050647554,0.029920631805471328,-0.28288909792900085,-0.14508062601089478,0.0008952442076385823,2021-11-26 05:01:31.024,NDWI
13,13,-0.14906824202764601,0.06288724288226324,-0.24164524674415588,-0.03982493281364441,0.003954805317332769,2021-11-26 05:01:31.024,NDWI
14,14,-0.25338222134497856,0.12754889043931686,-0.5354200601577759,-0.10678467154502869,0.016268719452300854,2021-11-26 05:01:31.024,NDWI
15,15,-0.263407039642334,0.03551907723355016,-0.36308804154396057,-0.21458043158054352,0.0012616048475229014,2021-11-26 05:01:31.024,NDWI
16,16,-0.2877976894378662,0.05816025824361229,-0.4116523265838623,-0.18842843174934387,0.003382615638963671,2021-11-26 05:01:31.024,NDWI
17,17,-0.37306658426920575,0.04768705495105373,-0.5023697018623352,-0.3099297881126404,0.002274055209904818,2021-11-26 05:01:31.024,NDWI
18,18,-0.3734849761514103,0.0729046717408425,-0.596458911895752,-0.2966059744358063,0.005315091161639999,2021-11-26 05:01:31.024,NDWI
19,19,-0.30144619941711426,0.04155655607307931,-0.42461004853248596,-0.23353968560695648,0.0017269473526549848,2021-11-26 05:01:31.024,NDWI
20,20,-0.28173696517944335,0.062006163597143386,-0.4269833564758301,-0.1970803141593933,0.00384476432403571,2021-11-26 05:01:31.024,NDWI
21,21,-0.41266777936150045,0.07958629062036207,-0.5992703437805176,-0.3162480890750885,0.006333977654708732,2021-11-26 05:01:31.024,NDWI
22,22,-0.42814169611249653,0.0688080871881581,-0.56729656457901,-0.35908043384552,0.0047345528624931675,2021-11-26 05:01:31.024,NDWI
0,0,0.09250041296969289,0.2698450471522405,-0.7522742748260498,0.7153311371803284,0.0728163494725949,2021-12-01 05:01:49.024,NDWI
1,1,-0.18961098010723407,0.043372400524837554,-0.3474065065383911,-0.13563218712806702,0.0018811651272869288,2021-12-01 05:01:49.024,NDWI
2,2,-0.23838051882657138,0.032539346758449744,-0.3215216398239136,-0.19999998807907104,0.001058809087466634,2021-12-01 05:01:49.024,NDWI
3,3,-0.22373446964082264,0.025461794054759995,-0.3067150413990021,-0.19506970047950745,0.0006483029564870114,2021-12-01 05:01:49.024,NDWI
4,4,-0.18909637744610125,0.022582831484382986,-0.24737131595611572,-0.13859745860099792,0.0005099842778520394,2021-12-01 05:01:49.024,NDWI
5,5,-0.21449275133086415,0.023440260216956773,-0.272242933511734,-0.17740944027900696,0.0005494457990386463,2021-12-01 05:01:49.024,NDWI
6,6,-0.19377293586730956,0.02048937911777331,-0.2468714416027069,-0.15031197667121887,0.00041981465663184505,2021-12-01 05:01:49.024,NDWI
7,7,-0.194576172601609,0.03933275301259027,-0.3031536042690277,-0.13856428861618042,0.0015470654595494285,2021-12-01 05:01:49.024,NDWI
8,8,-0.21797420978546142,0.043419727301758526,-0.3187727630138397,-0.15013055503368378,0.0018852727189590745,2021-12-01 05:01:49.024,NDWI
9,9,-0.1771202714819657,0.03705222364917425,-0.25744307041168213,-0.12005855143070221,0.0013728672773484277,2021-12-01 05:01:49.024,NDWI
10,10,-0.23679612477620443,0.026521308102446618,-0.2972699701786041,-0.17402595281600952,0.0007033797834649007,2021-12-01 05:01:49.024,NDWI
11,11,-0.19302448545183454,0.029260743547940542,-0.2569335103034973,-0.13285024464130402,0.000856191112978344,2021-12-01 05:01:49.024,NDWI
12,12,-0.17536225773039318,0.03526317360850801,-0.25148987770080566,-0.11839465796947479,0.0012434914129437757,2021-12-01 05:01:49.024,NDWI
13,13,-0.19924127487909227,0.024860468471496384,-0.26851850748062134,-0.16531167924404144,0.0006180428926222657,2021-12-01 05:01:49.024,NDWI
14,14,-0.20719414372597972,0.054713033606895854,-0.3412229120731354,-0.12503480911254883,0.002993516046469315,2021-12-01 05:01:49.024,NDWI
15,15,-0.245485258102417,0.03031783438270561,-0.3163808286190033,-0.20349223911762238,0.0009191710816571664,2021-12-01 05:01:49.024,NDWI
16,16,-0.23851819038391114,0.0250390306786034,-0.2942675054073334,-0.20131580531597137,0.0006269530573240423,2021-12-01 05:01:49.024,NDWI
17,17,-0.24131857265125622,0.041809180074706624,-0.3445580303668976,-0.19419489800930023,0.0017480075385192452,2021-12-01 05:01:49.024,NDWI
18,18,-0.24992157431209788,0.06261501516571343,-0.4131147563457489,-0.1890411078929901,0.003920640124202522,2021-12-01 05:01:49.024,NDWI
19,19,-0.20560565861788663,0.031378824651825586,-0.29194027185440063,-0.17227178812026978,0.000984630636530017,2021-12-01 05:01:49.024,NDWI
20,20,-0.22329111099243165,0.046754227164471654,-0.3660961091518402,-0.17434868216514587,0.002185957757747019,2021-12-01 05:01:49.024,NDWI
21,21,-0.2907073077033548,0.0633770714570279,-0.42080503702163696,-0.21750488877296448,0.00401665318646922,2021-12-01 05:01:49.024,NDWI
22,22,-0.2964226858956473,0.04861131527381736,-0.37200504541397095,-0.23624999821186066,0.0023630599726504687,2021-12-01 05:01:49.024,NDWI
0,0,0.19457566733474124,0.4332908469675213,-0.9989863038063049,0.997787594795227,0.18774095806583194,2021-12-11 05:02:09.024,NDWI
1,1,-0.29230575561523436,0.13044445649725417,-0.6248798370361328,-0.17654399573802948,0.017015756230864036,2021-12-11 05:02:09.024,NDWI
2,2,-0.2577181729403409,0.07343994660257075,-0.4365411698818207,-0.16870750486850739,0.005393425756988444,2021-12-11 05:02:09.024,NDWI
3,3,-0.3015334719703311,0.11357517218601941,-0.6722407937049866,-0.19587628543376923,0.012899319737083956,2021-12-11 05:02:09.024,NDWI
4,4,-0.2889695045275566,0.11190860159126365,-0.5955845713615417,-0.17685304582118988,0.012523535110112175,2021-12-11 05:02:09.024,NDWI
5,5,-0.25055978356338127,0.07624993683077795,-0.41845938563346863,-0.1537926346063614,0.005814052866697629,2021-12-11 05:02:09.024,NDWI
6,6,-0.28334698677062986,0.10236527737776163,-0.51969975233078,-0.163690447807312,0.010478650012626078,2021-12-11 05:02:09.024,NDWI
7,7,-0.3833355222429548,0.12410159338997283,-0.6887389421463013,-0.24179710447788239,0.015401205481930146,2021-12-11 05:02:09.024,NDWI
8,8,-0.3208920478820801,0.1160414644333254,-0.5635305047035217,-0.17230923473834991,0.013465621467830724,2021-12-11 05:02:09.024,NDWI
9,9,-0.2739646309300473,0.0672860207685633,-0.42579954862594604,-0.19942611455917358,0.004527408590867532,2021-12-11 05:02:09.024,NDWI
10,10,-0.2744700113932292,0.09150812090600437,-0.44936713576316833,-0.1592068374156952,0.008373736191747912,2021-12-11 05:02:09.024,NDWI
11,11,-0.26581783294677735,0.07907826091689717,-0.429839551448822,-0.17781156301498413,0.006253371349640866,2021-12-11 05:02:09.024,NDWI
12,12,-0.26273988542102633,0.08241773573261099,-0.46574896574020386,-0.16417910158634186,0.006792683163290503,2021-12-11 05:02:09.024,NDWI
13,13,-0.3356761024111793,0.1078455499353859,-0.6045198440551758,-0.19825437664985657,0.011630662640865815,2021-12-11 05:02:09.024,NDWI
14,14,-0.3326526764900454,0.13302755700299565,-0.6241390705108643,-0.17697490751743317,0.01769633092218526,2021-12-11 05:02:09.024,NDWI
15,15,-0.3459907054901123,0.11897469284094805,-0.5603644847869873,-0.17192980647087097,0.014154977536597935,2021-12-11 05:02:09.024,NDWI
16,16,-0.32845821380615237,0.09073444111752091,-0.5115208029747009,-0.21283257007598877,0.008232738804908869,2021-12-11 05:02:09.024,NDWI
17,17,-0.3626562754313151,0.12676109604172092,-0.6100000739097595,-0.204244002699852,0.016068375469698394,2021-12-11 05:02:09.024,NDWI
18,18,-0.34915514553294463,0.12156810672526266,-0.5688689947128296,-0.1993817687034607,0.014778804572764854,2021-12-11 05:02:09.024,NDWI
19,19,-0.27060461044311523,0.03912588128572775,-0.3737373948097229,-0.21082188189029694,0.001530834586384861,2021-12-11 05:02:09.024,NDWI
20,20,-0.31820796966552733,0.09112506325194489,-0.611924409866333,-0.21542657911777496,0.008303777152670958,2021-12-11 05:02:09.024,NDWI
21,21,-0.2898268699645996,0.11693913917438395,-0.5668549537658691,-0.13174240291118622,0.013674762270845938,2021-12-11 05:02:09.024,NDWI
22,22,-0.4054999692099435,0.09980818984841634,-0.5671313405036926,-0.26346224546432495,0.00996167476081752,2021-12-11 05:02:09.024,NDWI
0,0,0.08755912243854568,0.37995969665205775,-0.9993242025375366,0.9983935356140137,0.14436937107992373,2021-12-16 05:02:21.024,NDWI
1,1,-0.2931674076960637,0.09029730413760458,-0.5853734016418457,-0.21232125163078308,0.008153603134519061,2021-12-16 05:02:21.024,NDWI
2,2,-0.27714677290482953,0.059955283731850786,-0.4348745346069336,-0.19871382415294647,0.003594636047366731,2021-12-16 05:02:21.024,NDWI
3,3,-0.30356729598272414,0.07408097056643964,-0.5406218767166138,-0.2207428216934204,0.005487990200065697,2021-12-16 05:02:21.024,NDWI
4,4,-0.2973196323101337,0.08045125484812612,-0.5365025401115417,-0.20904643833637238,0.0064724044066381365,2021-12-16 05:02:21.024,NDWI
5,5,-0.28962233008407967,0.06194659855377447,-0.4430546462535858,-0.19634059071540833,0.003837381072382493,2021-12-16 05:02:21.024,NDWI
6,6,-0.2991837501525879,0.08828197983569697,-0.513744592666626,-0.20858481526374817,0.007793707963710405,2021-12-16 05:02:21.024,NDWI
7,7,-0.36605394454229445,0.1025089838823181,-0.6309477686882019,-0.24337351322174072,0.010508091776585352,2021-12-16 05:02:21.024,NDWI
8,8,-0.33086562156677246,0.10147737052195774,-0.5476839542388916,-0.21530382335186005,0.010297656728050697,2021-12-16 05:02:21.024,NDWI
9,9,-0.3087929926420513,0.07299902526170408,-0.5154051780700684,-0.2399565875530243,0.005328857689158911,2021-12-16 05:02:21.024,NDWI
10,10,-0.2996012051900228,0.07605227680177873,-0.4736156761646271,-0.20487265288829803,0.00578394880673437,2021-12-16 05:02:21.024,NDWI
11,11,-0.282587160382952,0.07059863869374043,-0.46415552496910095,-0.1972704827785492,0.004984167785409304,2021-12-16 05:02:21.024,NDWI
12,12,-0.3013648759751093,0.08930139434583863,-0.5094936490058899,-0.21764706075191498,0.007974739032110979,2021-12-16 05:02:21.024,NDWI
13,13,-0.34372245697748094,0.10052241651043392,-0.5969827771186829,-0.2389744073152542,0.010104756221097157,2021-12-16 05:02:21.024,NDWI
14,14,-0.32281703333700856,0.0991211773051004,-0.5525997281074524,-0.2161414921283722,0.00982500779034915,2021-12-16 05:02:21.024,NDWI
15,15,-0.34842405319213865,0.10695911175219573,-0.5342910885810852,-0.18834547698497772,0.011440251586818695,2021-12-16 05:02:21.024,NDWI
16,16,-0.3432929992675781,0.09913429092241098,-0.5396634936332703,-0.20236530900001526,0.009827607636689217,2021-12-16 05:02:21.024,NDWI
17,17,-0.3154910983461322,0.03992641288315972,-0.455089807510376,-0.26493918895721436,0.0015941184457165423,2021-12-16 05:02:21.024,NDWI
18,18,-0.32272737166460824,0.05854792586403702,-0.5290473103523254,-0.27281996607780457,0.003427859622980775,2021-12-16 05:02:21.024,NDWI
19,19,-0.28503747419877484,0.03907530463312147,-0.4124872386455536,-0.24202629923820496,0.0015268794321712444,2021-12-16 05:02:21.024,NDWI
20,20,-0.31711660385131835,0.07797773086765798,-0.5232310891151428,-0.2211126834154129,0.0060805265112689,2021-12-16 05:02:21.024,NDWI
21,21,-0.393279748804429,0.11093951145483885,-0.5982192754745483,-0.23038914799690247,0.01230757520183832,2021-12-16 05:02:21.024,NDWI
22,22,-0.3878209250313895,0.07668800768393473,-0.5044563412666321,-0.2898383140563965,0.0058810505225312315,2021-12-16 05:02:21.024,NDWI
0,0,0.15526389328082513,0.21239740730214163,-0.6243186593055725,0.7064220309257507,0.04511265862867185,2021-12-26 05:02:21.024,NDWI
1,1,-0.1436596650343675,0.023656743023103458,-0.21643517911434174,-0.09300746768712997,0.0005596414904611542,2021-12-26 05:02:21.024,NDWI
2,2,-0.1114638935435902,0.006031052077829397,-0.1250000298023224,-0.09928054362535477,3.6373589165490285e-05,2021-12-26 05:02:21.024,NDWI
3,3,-0.09066956951504662,0.021730731433294136,-0.1635846346616745,-0.04848488047719002,0.0004722246886259578,2021-12-26 05:02:21.024,NDWI
4,4,-0.10020068975595328,0.00967811593043108,-0.12584777176380157,-0.08442505449056625,9.366592796286385e-05,2021-12-26 05:02:21.024,NDWI
5,5,-0.10590481176608946,0.009460296694065907,-0.1286015659570694,-0.08647450804710388,8.949721353975435e-05,2021-12-26 05:02:21.024,NDWI
6,6,-0.12188267707824707,0.011918499257912137,-0.16248348355293274,-0.09874827414751053,0.00014205062456085216,2021-12-26 05:02:21.024,NDWI
7,7,-0.1139770235334124,0.022416653836741397,-0.1585051417350769,-0.06926411390304565,0.0005025063692362928,2021-12-26 05:02:21.024,NDWI
8,8,-0.13179564476013184,0.017967141037278624,-0.18987345695495605,-0.10624998807907104,0.0003228181570534616,2021-12-26 05:02:21.024,NDWI
9,9,-0.11642309239036158,0.009985592814031526,-0.14749997854232788,-0.09816340357065201,9.971206384763804e-05,2021-12-26 05:02:21.024,NDWI
10,10,-0.1181243340174357,0.015102311126259262,-0.15351681411266327,-0.08465941995382309,0.0002280798013543343,2021-12-26 05:02:21.024,NDWI
11,11,-0.11025058201381138,0.014421478429051997,-0.14285717904567719,-0.08281996101140976,0.00020797904007961206,2021-12-26 05:02:21.024,NDWI
12,12,-0.1203916072845459,0.01566723589116555,-0.1701059639453888,-0.09520766139030457,0.000245462280469426,2021-12-26 05:02:21.024,NDWI
13,13,-0.11594615663800921,0.018982805205334213,-0.15766501426696777,-0.07300735265016556,0.00036034689346366367,2021-12-26 05:02:21.024,NDWI
14,14,-0.1336346903154927,0.019598809244836903,-0.19321148097515106,-0.10673009604215622,0.0003841133238155044,2021-12-26 05:02:21.024,NDWI
15,15,-0.11017524003982544,0.028086055057447604,-0.2245357632637024,-0.0806451216340065,0.0007888264886899782,2021-12-26 05:02:21.024,NDWI
16,16,-0.11309341192245484,0.012818306118117446,-0.14911749958992004,-0.09711284190416336,0.00016430897173776716,2021-12-26 05:02:21.024,NDWI
17,17,-0.11699972008213852,0.017524227660893836,-0.1656365841627121,-0.09475122392177582,0.0003070985551108367,2021-12-26 05:02:21.024,NDWI
18,18,-0.12659175255719354,0.03402981578290277,-0.2288329303264618,-0.09561756253242493,0.0011580283622182983,2021-12-26 05:02:21.024,NDWI
19,19,-0.10710584033619273,0.013397154630462333,-0.14213837683200836,-0.08053693175315857,0.00017948375219251834,2021-12-26 05:02:21.024,NDWI
20,20,-0.10948013305664063,0.02196876940734431,-0.17970658838748932,-0.08461025357246399,0.0004826268292730673,2021-12-26 05:02:21.024,NDWI
21,21,-0.1458767021403593,0.05604376016760714,-0.2755046486854553,-0.087248295545578,0.003140903053724269,2021-12-26 05:02:21.024,NDWI
22,22,-0.17357606547219412,0.03994195401133375,-0.23646719753742218,-0.11595131456851959,0.0015953596902435,2021-12-26 05:02:21.024,NDWI
0,0,0.09811299243634264,0.3776318724026604,-0.9971909523010254,0.9998140931129456,0.1426058310543392,2021-12-31 05:02:09.024,NDWI
1,1,-0.2796857393704928,0.06429263745955084,-0.49566650390625,-0.22509871423244476,0.004133543231505239,2021-12-31 05:02:09.024,NDWI
2,2,-0.2712178013541482,0.018273188728851832,-0.31623929738998413,-0.23179695010185242,0.0003339094263202376,2021-12-31 05:02:09.024,NDWI
3,3,-0.28731446039109004,0.07214884964289688,-0.5737265348434448,-0.22214528918266296,0.0052054565047933415,2021-12-31 05:02:09.024,NDWI
4,4,-0.304505739456568,0.04418653284485324,-0.4639175236225128,-0.24923546612262726,0.001952449684849294,2021-12-31 05:02:09.024,NDWI
5,5,-0.28458862769894483,0.020086653542793553,-0.3262411653995514,-0.23610201478004456,0.0004034736505482207,2021-12-31 05:02:09.024,NDWI
6,6,-0.27932257652282716,0.037662696201554796,-0.4057803452014923,-0.22996056079864502,0.0014184786851706098,2021-12-31 05:02:09.024,NDWI
7,7,-0.33879861377534415,0.09233251448068483,-0.6107539534568787,-0.2592105269432068,0.008525293230325873,2021-12-31 05:02:09.024,NDWI
8,8,-0.261184024810791,0.044572794340063636,-0.41369864344596863,-0.21205711364746094,0.001986733995281609,2021-12-31 05:02:09.024,NDWI
9,9,-0.2697857806557103,0.030943115258185636,-0.3986014425754547,-0.22399021685123444,0.0009574763818813608,2021-12-31 05:02:09.024,NDWI
10,10,-0.28796141942342124,0.032448546686269224,-0.3656814694404602,-0.2282157689332962,0.0010529081820509934,2021-12-31 05:02:09.024,NDWI
11,11,-0.26926479339599607,0.023722852813871518,-0.32889628410339355,-0.22564734518527985,0.0005627737456286117,2021-12-31 05:02:09.024,NDWI
12,12,-0.283379282270159,0.029011019270153014,-0.371055543422699,-0.23404255509376526,0.0008416392390931895,2021-12-31 05:02:09.024,NDWI
13,13,-0.3112618355523972,0.06662261662170386,-0.5437099933624268,-0.22797581553459167,0.004438573045522531,2021-12-31 05:02:09.024,NDWI
14,14,-0.29107912125126006,0.07179872902819286,-0.49910876154899597,-0.20588237047195435,0.005155057490063863,2021-12-31 05:02:09.024,NDWI
15,15,-0.25973334312438967,0.04059270942970645,-0.4322071373462677,-0.21236030757427216,0.0016477680588445787,2021-12-31 05:02:09.024,NDWI
16,16,-0.2741506338119507,0.02336648549820249,-0.3523537516593933,-0.22934645414352417,0.0005459926445377072,2021-12-31 05:02:09.024,NDWI
17,17,-0.284451860370058,0.03199701867618266,-0.3771723806858063,-0.22857140004634857,0.001023809204163982,2021-12-31 05:02:09.024,NDWI
18,18,-0.31449020610136147,0.07484236155842082,-0.5236472487449646,-0.2281808853149414,0.0056013790836413856,2021-12-31 05:02:09.024,NDWI
19,19,-0.26025069843639026,0.028312480044408006,-0.3527131676673889,-0.2246154099702835,0.0008015965262650016,2021-12-31 05:02:09.024,NDWI
20,20,-0.2563492393493652,0.03241604926883615,-0.37919461727142334,-0.2181333750486374,0.0010508002501996127,2021-12-31 05:02:09.024,NDWI
21,21,-0.31173742518705483,0.09423633061669388,-0.5409287810325623,-0.20350107550621033,0.008880486008098836,2021-12-31 05:02:09.024,NDWI
22,22,-0.3726857730320522,0.07781326388433017,-0.5034205317497253,-0.259637713432312,0.006054904036332401,2021-12-31 05:02:09.024,NDWI
0,0,0.10161129870984896,0.33997733492386045,-0.999432384967804,0.9985261559486389,0.11558458826193077,2022-01-05 05:02:11.024,NDWI
1,1,-0.27736308758075423,0.05512605272503484,-0.4673514664173126,-0.22746780514717102,0.003038881689043321,2022-01-05 05:02:11.024,NDWI
2,2,-0.2948632673783736,0.02075993069473593,-0.3333333134651184,-0.23997743427753448,0.00043097472245023916,2022-01-05 05:02:11.024,NDWI
3,3,-0.30339829126993817,0.06629293686481429,-0.55430006980896,-0.23843419551849365,0.004394753478162253,2022-01-05 05:02:11.024,NDWI
4,4,-0.330598635551257,0.04687417431615229,-0.5181818008422852,-0.27908310294151306,0.0021971882178210313,2022-01-05 05:02:11.024,NDWI
5,5,-0.2827849969631288,0.014261598893551197,-0.31209439039230347,-0.2453058660030365,0.00020339320300054073,2022-01-05 05:02:11.024,NDWI
6,6,-0.2698199987411499,0.024946306278253026,-0.3286875784397125,-0.22519081830978394,0.0006223181969284064,2022-01-05 05:02:11.024,NDWI
7,7,-0.32694069544474286,0.07417158366845043,-0.5495716333389282,-0.25545573234558105,0.005501423823885944,2022-01-05 05:02:11.024,NDWI
8,8,-0.25672497749328616,0.04185765561936715,-0.3694267272949219,-0.19902615249156952,0.0017520633339495385,2022-01-05 05:02:11.024,NDWI
9,9,-0.26362823185167816,0.02129280791122487,-0.34689265489578247,-0.2304883897304535,0.00045338366874432036,2022-01-05 05:02:11.024,NDWI
10,10,-0.26083035469055177,0.02540277813754089,-0.3361373841762543,-0.22314050793647766,0.0006453011371051254,2022-01-05 05:02:11.024,NDWI
11,11,-0.2395008087158203,0.02006112337231896,-0.28067225217819214,-0.20615912973880768,0.00040244867095940204,2022-01-05 05:02:11.024,NDWI
12,12,-0.23241808300926572,0.024673854132210755,-0.3123595714569092,-0.19766591489315033,0.0006087990777376138,2022-01-05 05:02:11.024,NDWI
13,13,-0.24627660569690524,0.0397196232353813,-0.34299513697624207,-0.15047621726989746,0.001577648469960642,2022-01-05 05:02:11.024,NDWI
14,14,-0.27042570421772616,0.0537221056811653,-0.4087776243686676,-0.21015067398548126,0.0028860646388182924,2022-01-05 05:02:11.024,NDWI
15,15,-0.1673900604248047,0.03249004653463805,-0.2827949821949005,-0.11035074293613434,0.0010556031238229458,2022-01-05 05:02:11.024,NDWI
16,16,-0.16805503368377686,0.02235689959460724,-0.23011361062526703,-0.13338859379291534,0.0004998309594833495,2022-01-05 05:02:11.024,NDWI
17,17,-0.1955762631965406,0.027264690700569555,-0.2655601501464844,-0.15357139706611633,0.000743363358997724,2022-01-05 05:02:11.024,NDWI
18,18,-0.20070376115686753,0.04792694418743194,-0.35610371828079224,-0.15472657978534698,0.002296991979145216,2022-01-05 05:02:11.024,NDWI
19,19,-0.16294120658527722,0.018901118438112055,-0.21799308061599731,-0.1358208805322647,0.0003572522782115395,2022-01-05 05:02:11.024,NDWI
20,20,-0.17437931060791015,0.0333713716187122,-0.29249998927116394,-0.13037146627902985,0.0011136484437141902,2022-01-05 05:02:11.024,NDWI
21,21,-0.22910136335036335,0.0761982339887543,-0.3883495330810547,-0.12121210992336273,0.005806170863004952,2022-01-05 05:02:11.024,NDWI
22,22,-0.24481800624302455,0.07002607850988256,-0.3499090373516083,-0.14471779763698578,0.004903651671472236,2022-01-05 05:02:11.024,NDWI
0,0,0.17297328857571834,0.2730614006769743,-0.791831374168396,0.9993259906768799,0.07456252853967112,2022-01-10 05:01:59.024,NDWI
1,1,-0.18680306948148287,0.04213023765399836,-0.30745530128479004,-0.13172252476215363,0.0017749569247823816,2022-01-10 05:01:59.024,NDWI
2,2,-0.14990804412148215,0.01617832131953374,-0.1867469847202301,-0.11213233321905136,0.0002617380807180799,2022-01-10 05:01:59.024,NDWI
3,3,-0.1441846461523147,0.017839284466332806,-0.21438083052635193,-0.11028730124235153,0.00031824007027074296,2022-01-10 05:01:59.024,NDWI
4,4,-0.14761550609882063,0.014098780246672531,-0.18957774341106415,-0.11310011148452759,0.00019877560444396357,2022-01-10 05:01:59.024,NDWI
5,5,-0.14775732086925972,0.011900157553712985,-0.1721094399690628,-0.12000001966953278,0.0001416137498031922,2022-01-10 05:01:59.024,NDWI
6,6,-0.1464982032775879,0.009231221578265001,-0.16905446350574493,-0.12683576345443726,8.52154518270254e-05,2022-01-10 05:01:59.024,NDWI
7,7,-0.14750279699053084,0.016513956607344314,-0.18107978999614716,-0.11304350942373276,0.0002727107628292509,2022-01-10 05:01:59.024,NDWI
8,8,-0.15707178115844728,0.021306455928107593,-0.2135884165763855,-0.12539681792259216,0.0004539650642163912,2022-01-10 05:01:59.024,NDWI
9,9,-0.14485996647884972,0.02254631737670066,-0.25099605321884155,-0.122569739818573,0.0005083364272509141,2022-01-10 05:01:59.024,NDWI
10,10,-0.1540900230407715,0.01720685024094507,-0.19454415142536163,-0.1268623024225235,0.0002960756952143114,2022-01-10 05:01:59.024,NDWI
11,11,-0.15343408584594725,0.015847897018596693,-0.19301097095012665,-0.11461065709590912,0.000251155839912046,2022-01-10 05:01:59.024,NDWI
12,12,-0.15609799112592423,0.01818713908560256,-0.20939332246780396,-0.13197965919971466,0.0003307720281190524,2022-01-10 05:01:59.024,NDWI
13,13,-0.14560901551019578,0.032114157710236325,-0.2277039885520935,-0.07665505260229111,0.0010313191254379313,2022-01-10 05:01:59.024,NDWI
14,14,-0.18521551932058028,0.04185936925771174,-0.30641162395477295,-0.1353503316640854,0.001752206794653463,2022-01-10 05:01:59.024,NDWI
15,15,-0.12023165225982665,0.04343661334012776,-0.2868035137653351,-0.06988353282213211,0.0018867393784597647,2022-01-10 05:01:59.024,NDWI
16,16,-0.11471418142318726,0.017870948718086317,-0.15811966359615326,-0.08191654086112976,0.00031937080808447095,2022-01-10 05:01:59.024,NDWI
17,17,-0.11618582407633464,0.02037765548303493,-0.1812080442905426,-0.08948194235563278,0.00041524884298526347,2022-01-10 05:01:59.024,NDWI
18,18,-0.1402110492481905,0.0463939036118875,-0.2761664390563965,-0.08074534684419632,0.0021523942923491078,2022-01-10 05:01:59.024,NDWI
19,19,-0.12257939035242255,0.01935919987426479,-0.1759776473045349,-0.09325246512889862,0.0003747786197717338,2022-01-10 05:01:59.024,NDWI
20,20,-0.12862217903137207,0.03928364517029903,-0.23933207988739014,-0.07813733071088791,0.0015432047778659586,2022-01-10 05:01:59.024,NDWI
21,21,-0.19095823344062357,0.07364573964019129,-0.34969326853752136,-0.09721177816390991,0.005423694967150842,2022-01-10 05:01:59.024,NDWI
22,22,-0.196605954851423,0.057933320203350055,-0.2929542660713196,-0.12772130966186523,0.0033562695897838874,2022-01-10 05:01:59.024,NDWI
0,0,0.1441760351577498,0.23601839511435746,-0.8459023833274841,0.7678571343421936,0.05570468283235695,2022-01-20 05:01:19.024,NDWI
1,1,0.006975532036561233,0.05296921325895388,-0.09388542175292969,0.1318267285823822,0.002805737553272536,2022-01-20 05:01:19.024,NDWI
2,2,0.010296468030322681,0.038149872542307055,-0.045915886759757996,0.126548171043396,0.001455412774994274,2022-01-20 05:01:19.024,NDWI
3,3,0.03180765537988572,0.009251920273516345,0.010452965274453163,0.0477568693459034,8.559802874750278e-05,2022-01-20 05:01:19.024,NDWI
